Course,Area,Level,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99
Management,Area3,2,0.102817744,-0.004499652,-0.21013404,-0.0033864577,-0.1690847,0.21700436,0.28673485,0.19424024,-0.10139009,-0.07254226,-0.49002618,0.15159081,0.053808186,0.3631745,-0.117353305,-0.21587169,0.03819751,-0.3196769,-0.22468606,-0.029857583,0.06802799,0.2175952,0.040026817,0.2534543,0.20464744,0.04262581,-0.3724261,0.2995984,-0.21863982,-0.1911542,-0.030028362,-0.049721874,0.18942298,0.06549663,0.024884414,-0.04068631,0.17341645,-0.4880158,-0.009937741,0.20021124,0.107727796,0.012825585,0.30716696,-0.16880944,0.16173187,0.10425464,0.15882285,0.114401534,0.35970488,-0.22533818,-0.15446672,-0.5723323,0.03510681,-0.027778434,0.12765567,0.027454361,-0.21914071,0.08873436,-0.099975444,0.35999197,-0.14311056,-0.06520572,-0.31302106,0.19593668,0.26878908,0.1629052,0.03667255,-0.17190497,-0.30552965,0.09549946,-0.12331951,-0.018372208,-0.061598327,-0.04137222,0.080350235,-0.019910382,0.0350973,-0.045672413,-0.05884772,-0.28618166,0.019658802,-0.11989163,-0.11477941,0.036986593,-0.35462618,-0.042653754,0.08743255,-0.38797298,-0.20107028,0.12147606,-0.42414826,0.39057228,0.08850783,-0.36612055,0.16184987,-0.07560396,-0.09214779,0.0667429,-0.16367492,-0.0028026474
Management,Area3,2,0.1209436,-0.0036348193,-0.24916933,-0.0054376577,-0.20525374,0.26233774,0.34385422,0.23286003,-0.121566504,-0.08772022,-0.58775806,0.18937278,0.06493845,0.43854663,-0.14115599,-0.2550243,0.04175329,-0.385267,-0.2702101,-0.03413769,0.080769435,0.2548348,0.0446486,0.3086398,0.24873015,0.0497352,-0.44579113,0.36340007,-0.26456895,-0.23091316,-0.02986303,-0.056176543,0.23100463,0.07697955,0.034375343,-0.04677641,0.21013442,-0.58649427,-0.0124114705,0.24168582,0.124747194,0.018477438,0.37082946,-0.2051423,0.19564997,0.12760384,0.1921607,0.13553311,0.43349695,-0.27283505,-0.18447135,-0.6905267,0.04162865,-0.03174455,0.15309724,0.029589744,-0.26604405,0.108526446,-0.11590987,0.43112618,-0.1730471,-0.07759248,-0.3815012,0.23377015,0.32482228,0.19788079,0.044712327,-0.20417947,-0.3708922,0.113724485,-0.14377005,-0.022196623,-0.06709084,-0.051914927,0.096761815,-0.024733607,0.039841656,-0.06433659,-0.07100313,-0.33824053,0.024788532,-0.14732972,-0.13762777,0.052340288,-0.4288638,-0.048999462,0.097996205,-0.46362576,-0.24083522,0.14442386,-0.5061586,0.47225365,0.10818898,-0.43899062,0.19170694,-0.09528746,-0.110935315,0.08002693,-0.19717103,-0.008508555
Management,Area3,2,0.106790446,-0.0054398687,-0.21632181,-0.0034071032,-0.17357567,0.22413254,0.29499137,0.20058462,-0.10462531,-0.07568947,-0.5056555,0.15849042,0.057309527,0.37801898,-0.12040843,-0.22285798,0.03884162,-0.32928148,-0.23259623,-0.031966556,0.06965745,0.2219646,0.042768456,0.26293787,0.21326572,0.04365171,-0.38583016,0.3112639,-0.22622003,-0.19718961,-0.028862685,-0.05218385,0.19592416,0.066534825,0.02771516,-0.041604742,0.17977762,-0.50678664,-0.012695628,0.20752071,0.111666866,0.014919903,0.31762236,-0.17322618,0.1697006,0.10826624,0.16381834,0.117529735,0.37332028,-0.23323901,-0.15976602,-0.5947594,0.035987306,-0.028397024,0.13077953,0.028045787,-0.22708678,0.09194131,-0.10214819,0.37201512,-0.14744048,-0.06422511,-0.3245171,0.20216487,0.27786508,0.16677631,0.036135662,-0.17849582,-0.3164753,0.09463679,-0.12620775,-0.02145674,-0.06420703,-0.04364465,0.08158948,-0.023094887,0.03589429,-0.05195219,-0.06350077,-0.29316893,0.022667143,-0.12322635,-0.11928497,0.03982306,-0.36852717,-0.04428388,0.08705716,-0.40103978,-0.20812601,0.12568206,-0.43341413,0.4056393,0.09234014,-0.37909043,0.16614205,-0.081525065,-0.09718773,0.067104355,-0.17044188,-0.0056170686
Management,Area3,2,0.11943157,-0.0044060615,-0.24884719,-0.00012611547,-0.20281649,0.2583992,0.33934256,0.22635303,-0.12247438,-0.08823636,-0.5808548,0.18247595,0.063566536,0.43237057,-0.13910574,-0.25844723,0.04312742,-0.37559003,-0.2695846,-0.034371927,0.08241034,0.25975105,0.04515885,0.3006004,0.23991464,0.04925182,-0.44352454,0.35588577,-0.2590191,-0.22613339,-0.03397343,-0.05858083,0.2234747,0.07554072,0.031688593,-0.04565629,0.20363899,-0.5762655,-0.011739919,0.24029733,0.12391183,0.015065125,0.36379623,-0.19810265,0.19033885,0.123047225,0.18736763,0.1335548,0.42419568,-0.2703514,-0.18513027,-0.6780129,0.039200798,-0.034613762,0.15278254,0.03138785,-0.2592045,0.10432644,-0.11707115,0.42304963,-0.17233057,-0.075921685,-0.36712322,0.2307147,0.31953505,0.19233198,0.04387444,-0.20274997,-0.3633908,0.10815551,-0.14910981,-0.025483066,-0.07675848,-0.050038036,0.09244409,-0.023316123,0.03826855,-0.056225177,-0.07151887,-0.33749554,0.024688087,-0.14143394,-0.13565615,0.045670614,-0.41824046,-0.048582397,0.10063233,-0.4577371,-0.24018703,0.14250107,-0.49965307,0.46696422,0.10608144,-0.43391836,0.19283797,-0.086966395,-0.11285177,0.07782739,-0.19515131,-0.0015991713
Management,Area3,2,0.11012807,-0.005813428,-0.22310549,-0.0021672966,-0.17976803,0.23137933,0.3043108,0.20817223,-0.10853355,-0.077855736,-0.5240848,0.1647479,0.05829778,0.38992643,-0.12504837,-0.2303533,0.03867154,-0.3413691,-0.24079084,-0.033800226,0.07127423,0.22851051,0.043853883,0.27118218,0.22163653,0.046117608,-0.3971557,0.32213128,-0.23581608,-0.2048486,-0.029014774,-0.051623546,0.20180851,0.07009435,0.029155867,-0.042265944,0.1847493,-0.52208763,-0.01243907,0.21425396,0.11269312,0.015577063,0.3284631,-0.18007815,0.17501707,0.111729726,0.16892277,0.122494884,0.38639414,-0.24294761,-0.16490215,-0.6156063,0.036571607,-0.028913196,0.13546209,0.026266776,-0.23471096,0.096871555,-0.10528007,0.38413918,-0.1541002,-0.06983897,-0.33547702,0.20946586,0.28888315,0.1750899,0.037750017,-0.18215896,-0.32709983,0.10155392,-0.13054162,-0.021537853,-0.066050425,-0.045615785,0.08554424,-0.02196432,0.035984833,-0.054063432,-0.06696311,-0.30350745,0.022042269,-0.12719,-0.1235226,0.04074206,-0.38005129,-0.048158817,0.09199551,-0.41358283,-0.21571836,0.12876634,-0.45006683,0.41696295,0.09696183,-0.3906576,0.17124738,-0.08355564,-0.09572329,0.06833425,-0.17455654,-0.0063255415
Management,Area3,2,0.123639375,-0.012410671,-0.24837017,0.00035172718,-0.19951375,0.2592611,0.34366676,0.22985642,-0.12507968,-0.08926478,-0.5906613,0.18054515,0.061689276,0.43633944,-0.14138557,-0.25963688,0.038787723,-0.3828735,-0.2665767,-0.036415298,0.08170205,0.25603116,0.048179332,0.30411145,0.25272718,0.053398535,-0.4507163,0.3630943,-0.25920826,-0.2309507,-0.038469486,-0.057498302,0.22545499,0.07913187,0.03246771,-0.051544525,0.20935133,-0.58573633,-0.017015433,0.2359429,0.1301067,0.011302313,0.36798844,-0.2011376,0.20209378,0.12591481,0.18650873,0.13739012,0.43205312,-0.27666783,-0.18456875,-0.68864053,0.03990236,-0.03198295,0.14994882,0.03559218,-0.26103416,0.10795784,-0.115268946,0.42730248,-0.17410433,-0.07032298,-0.37287298,0.23199932,0.32377118,0.19348203,0.042220574,-0.20676261,-0.37177828,0.11212807,-0.1511967,-0.024734367,-0.07471512,-0.049426913,0.09865556,-0.025471527,0.042022094,-0.06189485,-0.07353911,-0.3413099,0.024602912,-0.14141852,-0.13768902,0.040226623,-0.42849585,-0.052197397,0.104347356,-0.46410343,-0.24519944,0.14421023,-0.50679624,0.46543005,0.10789348,-0.4397433,0.19714814,-0.09375283,-0.111261874,0.073410004,-0.19877744,-0.006324385
Management,Area3,2,0.13566794,-0.0031016644,-0.27840585,-0.0026223015,-0.22217755,0.28963798,0.37853548,0.25547957,-0.13566713,-0.09712998,-0.6492993,0.20249489,0.072131544,0.48295256,-0.15374997,-0.28311896,0.048854895,-0.4254015,-0.30127007,-0.042076916,0.08854481,0.28463006,0.051546328,0.33900458,0.27468693,0.053294282,-0.49310726,0.39845854,-0.29210892,-0.25194868,-0.038128596,-0.066989794,0.24717705,0.08695678,0.035014432,-0.05232783,0.23173468,-0.64999706,-0.017506834,0.2679891,0.14467603,0.017444175,0.40512884,-0.22126879,0.21279405,0.1364984,0.21017449,0.15538879,0.4811919,-0.30380684,-0.20755216,-0.76211196,0.04847619,-0.036993045,0.1697484,0.036499634,-0.2905296,0.11849172,-0.13060519,0.47417882,-0.18815272,-0.08648084,-0.41700378,0.25810322,0.3540091,0.2157087,0.046036944,-0.22918776,-0.40510535,0.12134057,-0.16058369,-0.025971046,-0.0805467,-0.056727115,0.10701786,-0.029898627,0.044595826,-0.065332174,-0.08028804,-0.3775075,0.03050436,-0.15931174,-0.1527053,0.050886445,-0.47182205,-0.057842374,0.11026887,-0.5107713,-0.26303235,0.16021273,-0.55677253,0.518165,0.12302314,-0.48253873,0.21177843,-0.10335138,-0.12131292,0.08529383,-0.21901816,-0.0077795917
Management,Area3,2,0.13327709,-0.00089735794,-0.2705895,-0.003402539,-0.21465272,0.27839372,0.3687395,0.25049868,-0.1304743,-0.09370934,-0.63279504,0.19941361,0.06896641,0.46837735,-0.14717038,-0.2796384,0.044079322,-0.41057065,-0.2942605,-0.038120255,0.08912808,0.27818912,0.049996365,0.32584086,0.26392996,0.052671313,-0.475715,0.38444632,-0.28472492,-0.24317424,-0.034169182,-0.066212066,0.24199888,0.08185615,0.034825847,-0.051514063,0.22248584,-0.62832665,-0.016439991,0.25976446,0.1382061,0.01575394,0.39635217,-0.2140874,0.20489672,0.1309889,0.20592467,0.147554,0.46499488,-0.29283106,-0.20246197,-0.73331445,0.0452173,-0.035467535,0.16376135,0.035895187,-0.28227258,0.112955526,-0.12779461,0.4602597,-0.17863248,-0.08268817,-0.40227917,0.24803218,0.34320292,0.20747277,0.04841939,-0.221605,-0.3899467,0.116050705,-0.15828852,-0.022191992,-0.0799004,-0.0537911,0.09847621,-0.026802316,0.041626852,-0.06212725,-0.07781229,-0.36726546,0.030390268,-0.15288551,-0.149766,0.050525602,-0.45064616,-0.054420955,0.105812505,-0.49714252,-0.253449,0.15295744,-0.54069144,0.5045593,0.11771828,-0.46919304,0.20926054,-0.10436067,-0.11745635,0.08554175,-0.20643441,-0.0076235137
Management,Area3,2,0.09493764,-0.00474922,-0.19888808,-0.004314254,-0.15718253,0.19549406,0.2600158,0.17943569,-0.09313459,-0.07011117,-0.45418772,0.13966207,0.053040266,0.3379482,-0.10840515,-0.1998659,0.03557577,-0.29445526,-0.20869234,-0.02722367,0.06747553,0.20231208,0.036059793,0.23393612,0.18923476,0.03496373,-0.34562618,0.27040872,-0.20006779,-0.17254622,-0.026299804,-0.048921887,0.17456153,0.063495174,0.023185538,-0.03600693,0.16080545,-0.4528308,-0.009953285,0.1828405,0.1006737,0.0110766925,0.28373325,-0.15469629,0.15144578,0.09508218,0.1482912,0.10797814,0.33209828,-0.20962782,-0.1410613,-0.5328635,0.030740192,-0.027474586,0.11500727,0.026412189,-0.20066182,0.08041203,-0.088780925,0.32864088,-0.1342089,-0.06123358,-0.29274717,0.17963472,0.24789138,0.1454663,0.033134833,-0.16019855,-0.2829586,0.08224952,-0.11546351,-0.017617036,-0.06134252,-0.03841249,0.071244895,-0.018909056,0.030196631,-0.045472264,-0.058284283,-0.26337442,0.020784179,-0.11022894,-0.108555615,0.035948645,-0.32803342,-0.036671955,0.08346053,-0.3560309,-0.1852339,0.10966408,-0.3871306,0.35800493,0.07987408,-0.33253643,0.14766839,-0.07053246,-0.086421855,0.05917738,-0.15242128,-0.005396978
Management,Area4,1,0.11174108,-0.0052625164,-0.22996747,-0.0014667152,-0.1885452,0.23680769,0.3118652,0.21148917,-0.112409376,-0.077588506,-0.5413173,0.16871312,0.05858083,0.39777428,-0.12716372,-0.23772778,0.042539403,-0.34905776,-0.24821956,-0.035394132,0.07365233,0.23686384,0.04613838,0.28010106,0.22746246,0.047123488,-0.41240656,0.3296848,-0.23879369,-0.20882156,-0.031930655,-0.05368288,0.20412372,0.06812361,0.029710585,-0.04748236,0.18997958,-0.53695476,-0.0123331295,0.22201173,0.121329226,0.014930712,0.33441043,-0.18269484,0.1786898,0.11384665,0.17145784,0.12734973,0.3943458,-0.24986751,-0.1710521,-0.6277598,0.03915649,-0.029851712,0.13564274,0.030085709,-0.23917536,0.09480175,-0.106125705,0.39075062,-0.15695426,-0.072434664,-0.33922744,0.2122335,0.29500705,0.17570648,0.038172185,-0.18863992,-0.33428332,0.101593606,-0.13668302,-0.022676643,-0.070340015,-0.047486298,0.08600254,-0.025198849,0.03893792,-0.05138226,-0.06639877,-0.31046176,0.024884673,-0.13134134,-0.12202455,0.040718205,-0.38791737,-0.04458106,0.09148413,-0.42428797,-0.22026895,0.13049947,-0.45979396,0.43251768,0.09796869,-0.3989394,0.1782005,-0.083816744,-0.101123765,0.071411654,-0.1801383,-0.0045299698
Management,Area4,1,0.11710167,-0.004550672,-0.24649748,-0.00048841524,-0.2013547,0.25163218,0.33362526,0.22825858,-0.121475935,-0.086623184,-0.5780953,0.17775716,0.06220878,0.42596644,-0.13862818,-0.2539733,0.046233345,-0.37568375,-0.26495776,-0.039445285,0.07668541,0.25335002,0.047557246,0.29889637,0.23713051,0.049095955,-0.44211242,0.35357413,-0.25608325,-0.22438307,-0.033835765,-0.05815998,0.21922936,0.0756558,0.03247196,-0.05073441,0.20053694,-0.5768716,-0.01422814,0.2347871,0.12761916,0.017355453,0.35952574,-0.1969347,0.19302908,0.12279479,0.1840931,0.13507675,0.42406723,-0.2666225,-0.1831871,-0.6720375,0.04292547,-0.033534996,0.1448973,0.029605996,-0.25385937,0.10389821,-0.11517905,0.4184292,-0.16941805,-0.0758399,-0.36255535,0.22826456,0.31806347,0.19037782,0.040420882,-0.20403016,-0.3565325,0.10706089,-0.1491536,-0.026920913,-0.07307793,-0.045944892,0.08947604,-0.028330958,0.03825702,-0.054056566,-0.07113949,-0.33207655,0.027505832,-0.13870291,-0.12975487,0.045578394,-0.41332483,-0.049832106,0.102105655,-0.45742542,-0.23768553,0.13828011,-0.49472266,0.4631656,0.102661535,-0.43193847,0.19277655,-0.08958056,-0.110203944,0.0755203,-0.19237924,-0.0034659423
Management,Area4,1,0.122970104,-0.0074597574,-0.25573635,-0.0035648549,-0.20552906,0.26264557,0.34418452,0.23809873,-0.12666911,-0.09305495,-0.6060526,0.18487158,0.06456555,0.44326615,-0.14733261,-0.26404464,0.04575974,-0.39521563,-0.27201167,-0.043883696,0.07908357,0.2627747,0.04741362,0.3124238,0.24611694,0.057476778,-0.45869717,0.3646846,-0.26669955,-0.23266414,-0.037246615,-0.062943496,0.22808231,0.0814508,0.035885923,-0.05393377,0.21282971,-0.5990684,-0.017456502,0.24215454,0.13781007,0.012475949,0.37730873,-0.2025215,0.19693518,0.12582608,0.18936282,0.14509386,0.44435656,-0.27690732,-0.19086385,-0.69828045,0.042668134,-0.03743264,0.15021354,0.034185052,-0.26467746,0.10977483,-0.12110979,0.4405539,-0.17547572,-0.07620942,-0.3753005,0.23596072,0.331133,0.19968575,0.040720955,-0.20915236,-0.37435472,0.110581316,-0.15486515,-0.027086586,-0.075021446,-0.049861286,0.09265843,-0.032475803,0.042758916,-0.055553894,-0.07036333,-0.34949407,0.02740568,-0.14433876,-0.13839823,0.04635438,-0.42904416,-0.053678546,0.10254848,-0.47741398,-0.24634449,0.14386743,-0.51739883,0.47569126,0.10769131,-0.44965717,0.20226663,-0.09731342,-0.1126321,0.07779204,-0.20116267,-0.0042410125
Management,Area4,1,0.11257472,0.001857434,-0.23132563,-0.009344833,-0.18043552,0.24375471,0.3171238,0.21503147,-0.115506604,-0.07860246,-0.5444706,0.17157821,0.057617642,0.40495965,-0.1299743,-0.24049783,0.037465803,-0.34979138,-0.25611588,-0.034111965,0.0750288,0.23609133,0.043570917,0.282739,0.23096943,0.046950478,-0.40980798,0.33328328,-0.24422015,-0.20798686,-0.032921363,-0.05892346,0.20730019,0.07080099,0.027062228,-0.044768557,0.19323452,-0.5413967,-0.013423726,0.2235176,0.12034806,0.015247387,0.34072128,-0.18288659,0.17538731,0.115408555,0.17549948,0.12746242,0.40359178,-0.2512876,-0.17494598,-0.639033,0.043530863,-0.03207258,0.13923964,0.031812374,-0.24729098,0.0989144,-0.11313923,0.39556426,-0.15162975,-0.069599025,-0.34459573,0.21477379,0.29673138,0.1789688,0.03974485,-0.19005045,-0.33633757,0.10452712,-0.13864446,-0.015892273,-0.072497815,-0.04690687,0.08395614,-0.024514182,0.037605736,-0.052292097,-0.068501815,-0.32038233,0.02655272,-0.13270961,-0.12638904,0.045034204,-0.38780287,-0.048956618,0.092332855,-0.42746258,-0.22176726,0.13032398,-0.46607298,0.43526518,0.09989308,-0.40768713,0.17663307,-0.08962453,-0.10653328,0.071041934,-0.18183665,-0.005065532
Management,Area4,1,0.12692305,0.0005463335,-0.2642629,-0.0012735061,-0.2130491,0.2724367,0.35337824,0.24491319,-0.12945317,-0.09154234,-0.61424464,0.19244677,0.06570862,0.4573925,-0.14686011,-0.26786977,0.04681756,-0.39953536,-0.28104246,-0.03698127,0.081650734,0.27212158,0.049423296,0.31381458,0.2531411,0.053534735,-0.4644586,0.37659273,-0.2708966,-0.2374117,-0.040033482,-0.06266933,0.2337635,0.07863963,0.034955513,-0.051446833,0.22074553,-0.61047626,-0.011516538,0.2527179,0.13298808,0.014020948,0.38614643,-0.20960088,0.19581762,0.12791899,0.19719943,0.14256512,0.4519561,-0.28340346,-0.1963931,-0.71372616,0.045620885,-0.03433475,0.15853687,0.031746272,-0.27523375,0.10916717,-0.12274982,0.44401604,-0.17737368,-0.07935045,-0.39203683,0.24375327,0.33534026,0.20120683,0.044977915,-0.21828982,-0.38137054,0.11733301,-0.15315486,-0.024031732,-0.078994736,-0.052888535,0.09507954,-0.029968742,0.03910635,-0.0607033,-0.07498534,-0.3544341,0.026022324,-0.15124604,-0.14675026,0.045193903,-0.44580203,-0.049131453,0.10538131,-0.48009938,-0.25083125,0.15014902,-0.5269707,0.48890215,0.11614776,-0.45394653,0.2036974,-0.09395651,-0.11622284,0.07986023,-0.20397596,-0.007779029
Management,Area4,1,0.0841427,-0.0041171014,-0.16738401,-0.0020577007,-0.13841079,0.17501424,0.22852144,0.15512994,-0.083211705,-0.060582653,-0.3969078,0.12133021,0.043026928,0.2884293,-0.09601867,-0.17526977,0.030228715,-0.2547703,-0.18082267,-0.030027086,0.053164184,0.17138241,0.033682838,0.20719022,0.1656242,0.03366747,-0.30119312,0.23775035,-0.1769377,-0.15218425,-0.02687826,-0.039191667,0.15199307,0.05555665,0.02017758,-0.037007205,0.13501586,-0.3890436,-0.0054690717,0.16228281,0.088049844,0.00983033,0.24392477,-0.13193147,0.13119091,0.08417657,0.12382057,0.093965046,0.28757575,-0.18249488,-0.12610763,-0.4600084,0.03027622,-0.02486595,0.1010248,0.02279636,-0.17848863,0.0716861,-0.07847013,0.28330433,-0.11514953,-0.04883603,-0.2453946,0.15494119,0.21661371,0.13188504,0.02809115,-0.1373405,-0.24366927,0.07276081,-0.09862228,-0.013893137,-0.05129709,-0.033247326,0.062474344,-0.020338828,0.027540822,-0.040268563,-0.04932287,-0.22873107,0.013210878,-0.096334964,-0.090073235,0.031174982,-0.2817651,-0.03940252,0.071855985,-0.31290308,-0.16086192,0.09262247,-0.3395016,0.31244582,0.07110646,-0.29192296,0.12654454,-0.06056499,-0.07129569,0.05422907,-0.13249983,-0.0029046657
Management,Area4,1,0.13550365,-0.0048631974,-0.26831123,-0.0064959903,-0.22178234,0.2779382,0.36362922,0.2514518,-0.13565561,-0.09107052,-0.6379411,0.1930351,0.07035051,0.46877655,-0.15267658,-0.27954736,0.049252346,-0.41155216,-0.29129532,-0.040904325,0.08535397,0.2787565,0.05182933,0.3271877,0.26745895,0.0550819,-0.48686823,0.3851376,-0.2812959,-0.24574344,-0.0386331,-0.06333719,0.24439272,0.0902198,0.03413094,-0.055120055,0.22288202,-0.63604283,-0.012931253,0.25870058,0.13980503,0.014901886,0.399536,-0.21885861,0.20746866,0.13422765,0.20572186,0.1496413,0.46390015,-0.28952238,-0.20734072,-0.7424942,0.04205269,-0.039604034,0.16461655,0.034889497,-0.2809419,0.11520426,-0.12811206,0.46067604,-0.18715906,-0.08025384,-0.40202284,0.25216374,0.35065168,0.20766409,0.040641803,-0.22186007,-0.39014834,0.1203821,-0.16109988,-0.02457837,-0.08467844,-0.052265562,0.09872483,-0.029739311,0.04475381,-0.059529956,-0.08114207,-0.3689012,0.02738543,-0.15009367,-0.14872542,0.051315743,-0.4588341,-0.05844825,0.11324128,-0.50563425,-0.26303035,0.1549322,-0.54140466,0.50609493,0.116242446,-0.4745147,0.2086672,-0.09837367,-0.115332775,0.087606914,-0.21269074,-0.009306043
Management,Area4,1,0.10683265,-0.0054798992,-0.21707146,-0.0013631292,-0.17295218,0.2239689,0.2938097,0.19733255,-0.10459327,-0.077501476,-0.50346166,0.15490682,0.056101903,0.37056845,-0.12265569,-0.21932654,0.038311966,-0.3288859,-0.23215342,-0.031411007,0.068964966,0.22241144,0.04396691,0.2587796,0.20723544,0.042474654,-0.38263455,0.30625084,-0.22381815,-0.19395499,-0.03237232,-0.052421916,0.19470811,0.06657908,0.030910656,-0.040995207,0.17619205,-0.5002754,-0.012327595,0.20432997,0.11183338,0.0131283775,0.31304777,-0.17298022,0.1669279,0.1073291,0.16092753,0.11785176,0.36795244,-0.22914629,-0.16050589,-0.58512324,0.034831915,-0.027215432,0.13053118,0.02824928,-0.22325554,0.090665966,-0.10220927,0.36582947,-0.14828217,-0.06446277,-0.3211902,0.20086652,0.27185518,0.16881445,0.038587004,-0.17693263,-0.31037065,0.094145365,-0.12859832,-0.019696964,-0.0643621,-0.039457418,0.082389146,-0.021641439,0.03501164,-0.047799442,-0.0629736,-0.29153818,0.022416037,-0.12398788,-0.11918631,0.037599653,-0.36455664,-0.04310323,0.089077264,-0.39888188,-0.20759524,0.1210928,-0.42958835,0.40051413,0.09299273,-0.3775967,0.166139,-0.0787804,-0.0967048,0.06608714,-0.16823004,-0.0036379532
Management,Area4,1,0.110626906,-0.004976096,-0.22463985,-0.0046029873,-0.18048139,0.2319891,0.30501777,0.20976101,-0.11098951,-0.078448296,-0.5277903,0.16474628,0.056881063,0.38771155,-0.12735632,-0.23133881,0.03822321,-0.3434392,-0.24134311,-0.037407152,0.07249292,0.22922723,0.0441102,0.27131158,0.21799152,0.049847513,-0.40094885,0.3201248,-0.23538856,-0.20217323,-0.031450987,-0.054050725,0.20081009,0.071394525,0.028454956,-0.046468955,0.18224376,-0.5217821,-0.012519248,0.21506315,0.11541448,0.009937511,0.330593,-0.18302354,0.17805015,0.10973147,0.17015749,0.121201724,0.38888273,-0.24443649,-0.16497712,-0.6161657,0.036773574,-0.030212335,0.13517015,0.03101006,-0.2334341,0.09553538,-0.10640397,0.38093752,-0.15373619,-0.06710303,-0.3346138,0.21130516,0.28690583,0.1746169,0.03608592,-0.18669741,-0.32661173,0.09811149,-0.13437098,-0.019604968,-0.06398005,-0.044220835,0.08269859,-0.021468101,0.03766075,-0.053902514,-0.066410124,-0.30619135,0.023254538,-0.12575245,-0.12509724,0.03845652,-0.38040382,-0.046678156,0.09073445,-0.41638422,-0.21862453,0.12679234,-0.45068747,0.42208964,0.09541291,-0.39396468,0.17749286,-0.08050235,-0.103975475,0.06990379,-0.17750923,-0.004441813
Management,Area4,1,0.13382775,-0.005336332,-0.26428136,-0.0051377974,-0.21540534,0.27653715,0.3588363,0.24506652,-0.13061675,-0.09051838,-0.6237496,0.19100812,0.06538652,0.46243572,-0.15288201,-0.274924,0.045147143,-0.4036983,-0.28571552,-0.04287266,0.08359738,0.27219945,0.054043658,0.32457417,0.25963604,0.05639272,-0.47588906,0.38147768,-0.27711934,-0.24141724,-0.03668884,-0.064900145,0.23784828,0.08514936,0.03692723,-0.051460803,0.2195729,-0.6204236,-0.01313072,0.25260657,0.14001615,0.015652759,0.38819847,-0.2145615,0.2052426,0.13462801,0.20071597,0.1446382,0.4580852,-0.28776523,-0.19722003,-0.72824514,0.04321293,-0.037436496,0.15849714,0.033837594,-0.2783654,0.11498307,-0.12691578,0.45509905,-0.18178512,-0.07804619,-0.39642486,0.24738422,0.34402296,0.20498435,0.04642979,-0.22013387,-0.38769385,0.11414697,-0.15944774,-0.026823148,-0.080022134,-0.051225644,0.10514756,-0.026368473,0.044737007,-0.0618035,-0.07680359,-0.36249775,0.028492019,-0.15167344,-0.14881857,0.04766057,-0.45043293,-0.05521344,0.10905777,-0.4948995,-0.25646198,0.15052761,-0.53263324,0.4974963,0.11499752,-0.46559373,0.204083,-0.095892265,-0.11761613,0.08348779,-0.21105342,-0.0026433594
Management,Area4,1,0.11037407,-0.0039791786,-0.22433153,-0.0027029435,-0.18114007,0.23283845,0.3070581,0.20540144,-0.110484034,-0.08024469,-0.52686787,0.16256848,0.057983764,0.38749453,-0.12752531,-0.22942239,0.037125677,-0.34435302,-0.24407703,-0.035722796,0.070723094,0.23193274,0.046221625,0.27009115,0.22065268,0.045966752,-0.4029159,0.3208488,-0.23409337,-0.20365041,-0.032836992,-0.05249429,0.19970067,0.06861147,0.03065731,-0.044062175,0.18569413,-0.5257747,-0.013839273,0.2149728,0.11799743,0.009943113,0.32858905,-0.18154147,0.17704326,0.1106284,0.16500898,0.12318319,0.39037895,-0.24675831,-0.16281351,-0.6155117,0.037652146,-0.030563345,0.13302429,0.028831143,-0.23588192,0.09452312,-0.10698547,0.38264182,-0.15133782,-0.06671533,-0.33512828,0.20892219,0.28573,0.17654121,0.038392972,-0.18570049,-0.32947168,0.09638751,-0.13196814,-0.024244815,-0.06590877,-0.045037538,0.08730191,-0.023488486,0.03948793,-0.053309634,-0.06435725,-0.30337158,0.025846228,-0.12963557,-0.12534045,0.04039154,-0.37833184,-0.0428766,0.09074816,-0.4140091,-0.21443763,0.12846223,-0.449893,0.42173356,0.09864229,-0.39215732,0.17328134,-0.08291309,-0.10054271,0.06693593,-0.17653587,-0.004059387
