Course,Area,Level,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99,Reoccurs
Language,Area8,1,0.022652563,-0.0008134569,-0.027752245,0.009854724,-0.026760902,0.033633094,0.026732538,0.024682293,-0.018325476,-0.012848026,-0.07250663,0.02791779,0.01545797,0.048567884,-0.01118872,-0.03156535,0.02002253,-0.049975965,-0.03826094,0.0034814738,-0.003782777,0.018528756,0.0058092265,0.051743098,0.019199835,-0.0053622806,-0.043956485,0.021346033,-0.01596573,-0.030603478,0.0026767773,-0.0317833,0.027722895,-0.0050964346,0.01726183,0.011175425,0.01836187,-0.06309325,0.0118967965,0.03010712,0.026901215,-0.006311502,0.061311126,-0.029125486,0.021796543,0.015450073,0.015040172,0.024089256,0.05782927,-0.039833494,-0.0076634088,-0.09392864,0.00773332,0.013395376,0.018991023,-0.002320863,-0.025028676,0.012949758,-0.007593525,0.053571463,-0.012456266,-0.022804128,-0.038596924,0.017028894,0.029831883,0.015032189,0.027768165,-0.034812886,-0.038399193,0.0037389023,-0.02578995,0.0014511605,-0.01720224,-0.013182251,0.025603088,-0.0076986244,0.004486245,-0.021927962,-0.021889597,-0.017907647,0.009942846,-0.036219597,-0.01244598,0.0075417673,-0.04545956,0.016286248,-0.0021271307,-0.058243997,-0.027366135,0.011289595,-0.06684752,0.061799865,0.0042614727,-0.030507294,0.041636698,-0.01669371,-0.004493375,0.034576155,-0.02965945,-0.00963742,1
Language,Area8,1,0.06190955,0.0010998264,-0.08071545,0.01729261,-0.081398204,0.09960225,0.08555613,0.06650908,-0.051518876,-0.037028708,-0.20322339,0.08389734,0.034458164,0.1384627,-0.031759243,-0.10764901,0.06581334,-0.15459582,-0.09646314,0.005462998,-0.007630384,0.056139965,0.013906913,0.15672646,0.05485298,-0.013612074,-0.13642946,0.06375946,-0.05539573,-0.06941865,0.008844453,-0.09978657,0.08512001,-0.01844687,0.058617853,0.028578926,0.0565866,-0.1746414,0.034260143,0.07387162,0.066753305,-0.019676393,0.17697231,-0.08865744,0.060042787,0.04730982,0.03251443,0.06763496,0.15906562,-0.12302327,-0.024255225,-0.28732294,0.013041052,0.036786437,0.056393713,-0.013708772,-0.08220534,0.040340334,-0.018415725,0.16126588,-0.041633718,-0.061763693,-0.108518265,0.04814694,0.09384015,0.027836552,0.08927429,-0.09492529,-0.119272806,0.011903248,-0.077458754,-0.0042739855,-0.05504619,-0.030608049,0.074217886,-0.021198634,0.009676378,-0.07320134,-0.074464984,-0.045468833,0.03761386,-0.10185174,-0.039129816,0.026451781,-0.13546261,0.03630369,-0.0073498823,-0.17436752,-0.08601032,0.03789327,-0.199693,0.18250754,0.007624331,-0.08552222,0.12535165,-0.04303747,-0.0005765528,0.0957816,-0.08944927,-0.03233545,1
Language,Area8,1,0.04065945,0.00013741711,-0.050717905,0.01202656,-0.05621873,0.06835961,0.06290646,0.045080207,-0.033957146,-0.025283827,-0.1364256,0.05626615,0.022815274,0.094809346,-0.02479399,-0.06994241,0.044592623,-0.10505609,-0.064757794,0.0071057007,-0.002479646,0.036980525,0.008457219,0.10509945,0.036746904,-0.007170325,-0.09009324,0.046410725,-0.03632208,-0.05063099,0.008527215,-0.06798356,0.054648504,-0.012925992,0.039936103,0.018589256,0.03780265,-0.1180089,0.024038704,0.048970047,0.043480054,-0.0122101605,0.11841404,-0.060220346,0.03919948,0.034161188,0.024761515,0.048201267,0.110463895,-0.083085544,-0.016283093,-0.1958146,0.0063641067,0.02597934,0.039392173,-0.011464488,-0.053936966,0.026013045,-0.011895271,0.11067975,-0.030181404,-0.04189616,-0.073714025,0.0317075,0.063190594,0.020737559,0.059472017,-0.06610093,-0.08137013,0.009302568,-0.05104699,-0.001366783,-0.039291427,-0.02275416,0.048077986,-0.012944698,0.00976637,-0.0489153,-0.048480663,-0.029865779,0.026572922,-0.06544249,-0.023991,0.015800193,-0.09429316,0.025212398,-0.0059566693,-0.11727619,-0.05931485,0.026213165,-0.1360994,0.121997304,0.004032212,-0.057259496,0.08516144,-0.03314146,-0.002804466,0.06548387,-0.058589615,-0.024175342,1
Language,Area8,1,0.049168862,0.0021951622,-0.069426864,0.013958348,-0.066106685,0.076919094,0.07268113,0.0553101,-0.039336327,-0.029479207,-0.16730142,0.0666182,0.024238542,0.1164001,-0.02978625,-0.08871281,0.05599513,-0.124172404,-0.08225039,0.0033667777,-0.0016340169,0.047750734,0.010241859,0.12608199,0.043643884,-0.011778602,-0.11371158,0.05483309,-0.044161864,-0.056755465,0.0076678284,-0.07987949,0.06926808,-0.015137303,0.04713733,0.025971666,0.044569664,-0.1456289,0.027190052,0.061615564,0.053626418,-0.017113307,0.14660576,-0.07524449,0.048306078,0.03938227,0.030248646,0.059027947,0.13117044,-0.101249926,-0.019096766,-0.23563561,0.010078375,0.03280685,0.04551209,-0.014170362,-0.063182764,0.032245126,-0.015630987,0.13036609,-0.03115352,-0.04813434,-0.09031241,0.034601152,0.08072099,0.027115494,0.07396883,-0.080531605,-0.09679738,0.010769903,-0.06357934,-0.0034556044,-0.04325782,-0.02521754,0.06062214,-0.016232284,0.008398124,-0.060516786,-0.06194571,-0.039591763,0.030541036,-0.07963613,-0.030019693,0.019048627,-0.11198713,0.02958035,-0.0069605308,-0.1385284,-0.0721982,0.03355989,-0.1631255,0.14945398,0.0057071373,-0.06682872,0.10337308,-0.036146007,-0.003729991,0.079336345,-0.074508935,-0.024441361,1
Language,Area8,1,0.045406837,-0.0010496934,-0.05528602,0.017629543,-0.057866883,0.067799225,0.06316852,0.047624014,-0.033578422,-0.023521563,-0.14112552,0.05772135,0.020715788,0.09831744,-0.021264145,-0.07953602,0.04760912,-0.10470467,-0.06879299,0.007997524,-0.005549049,0.04052297,0.010427747,0.107073866,0.033246998,-0.006165769,-0.09366449,0.04673092,-0.03404172,-0.049358103,0.00448698,-0.06943006,0.053803705,-0.012419179,0.0404215,0.023971073,0.038902324,-0.12052055,0.022733094,0.04958273,0.047407474,-0.015460372,0.12280725,-0.059585653,0.03831088,0.033126567,0.028656244,0.048041202,0.11262732,-0.08508568,-0.013735585,-0.19883333,0.011520006,0.022222102,0.040762708,-0.0071363393,-0.059006788,0.0273493,-0.011909381,0.11013839,-0.032636847,-0.04639802,-0.074576154,0.031214092,0.065262064,0.020988554,0.061723333,-0.06559087,-0.08144371,0.011466538,-0.050965637,-0.0050921305,-0.03841708,-0.027738146,0.054317318,-0.013039683,0.012670634,-0.051145896,-0.0494368,-0.027342858,0.026167857,-0.06982748,-0.028973574,0.018667612,-0.0910635,0.022494216,-0.007266348,-0.12020288,-0.0584764,0.03016669,-0.13989362,0.12839104,0.0071554724,-0.053176098,0.08389024,-0.030231062,-0.0034023123,0.06510134,-0.067680895,-0.023523979,1
Language,Area8,1,0.05066438,0.0006733077,-0.059908427,0.012204662,-0.06106122,0.07450077,0.07207921,0.050566398,-0.03868482,-0.025630962,-0.15523718,0.060164295,0.025078673,0.1044951,-0.027582288,-0.08237212,0.050991688,-0.11485383,-0.072141245,0.004869513,-0.0016596558,0.042371593,0.008875523,0.11381345,0.041522037,-0.013877719,-0.105551966,0.045882616,-0.041991357,-0.052646574,0.007090388,-0.07775008,0.059664503,-0.014922112,0.04380087,0.025695376,0.0415661,-0.13248111,0.027701497,0.053972922,0.05008782,-0.013394105,0.13356292,-0.067635566,0.042511187,0.037862454,0.028922563,0.051762506,0.12007009,-0.08908656,-0.018549584,-0.21403636,0.008256409,0.026785774,0.039754927,-0.01586543,-0.060781088,0.029417992,-0.013740956,0.12187092,-0.029854693,-0.05145332,-0.082055815,0.03557295,0.07480664,0.0230857,0.06441942,-0.074129626,-0.089486696,0.007126321,-0.054182664,-0.0017506941,-0.040130433,-0.025962556,0.053086687,-0.017816361,0.012813166,-0.05434273,-0.05718029,-0.034833938,0.027724957,-0.07909129,-0.027812362,0.019142224,-0.10379222,0.025566213,-0.008182648,-0.13195206,-0.063498236,0.029017685,-0.14917189,0.13684289,0.006687304,-0.06489115,0.092151284,-0.032862525,-0.0027320897,0.07503014,-0.07210184,-0.020980239,1
Language,Area8,1,0.08702688,-0.00039504876,-0.10811827,0.028063219,-0.11618217,0.1362286,0.12308536,0.094481915,-0.07550153,-0.04221815,-0.28621614,0.11089449,0.047208272,0.19648138,-0.044564933,-0.14914002,0.090132855,-0.21825,-0.13728389,0.011847487,-0.00456757,0.079258904,0.02029995,0.22092974,0.07817522,-0.018013231,-0.19593033,0.09262462,-0.07560302,-0.09661149,0.012133944,-0.14298713,0.11870832,-0.028056722,0.078453876,0.045913264,0.08055741,-0.24349846,0.04960816,0.1004333,0.093097694,-0.023638345,0.2517564,-0.1218301,0.08061644,0.07087931,0.050630096,0.095720835,0.22447447,-0.16829088,-0.03746829,-0.4012914,0.012330104,0.049177013,0.08069681,-0.02366497,-0.114999786,0.060697176,-0.024806619,0.22805654,-0.05806118,-0.08802955,-0.15077002,0.06440518,0.13504824,0.042543653,0.120877795,-0.13056763,-0.1712496,0.01676653,-0.10750989,-0.01374866,-0.07921729,-0.041849077,0.1008467,-0.030466594,0.016372448,-0.099565,-0.10550069,-0.06461777,0.051124085,-0.13669257,-0.057514455,0.03997108,-0.18918803,0.04841528,-0.013299678,-0.24474531,-0.122691914,0.052203864,-0.28049156,0.24726075,0.009456717,-0.116639815,0.1657258,-0.06038106,-0.00076146313,0.1362111,-0.12695175,-0.043048356,1
Language,Area8,1,0.0651801,0.00046621563,-0.080612235,0.01614425,-0.0792832,0.09823383,0.091398224,0.06886165,-0.047608525,-0.03392127,-0.20560607,0.08289116,0.033399545,0.1407938,-0.03310042,-0.10902395,0.06331783,-0.15818587,-0.09689069,0.0090568,-0.00655986,0.057662513,0.015629483,0.15533112,0.054171823,-0.013321345,-0.1396677,0.06798636,-0.05412774,-0.07074341,0.011987625,-0.101929285,0.0855839,-0.01873437,0.06178927,0.035096407,0.055922847,-0.1783003,0.0305816,0.0705953,0.0660225,-0.016166575,0.17886329,-0.093177386,0.05749733,0.04634968,0.040434983,0.068670996,0.15960228,-0.123619966,-0.020513404,-0.28701213,0.013215157,0.03899688,0.05827469,-0.01686402,-0.083762124,0.03808725,-0.020494038,0.16203368,-0.04359844,-0.060630914,-0.110344455,0.046728946,0.09984918,0.031460255,0.090024516,-0.09423087,-0.12004278,0.0061444687,-0.07622702,-0.004635102,-0.059089333,-0.033732325,0.07585188,-0.020351844,0.013836549,-0.07032036,-0.07353621,-0.043477308,0.036307406,-0.097025745,-0.037825976,0.0259078,-0.13892375,0.03482348,-0.009286212,-0.17413464,-0.08733069,0.038823865,-0.20048216,0.18427269,0.007075227,-0.086924955,0.12419516,-0.040394075,-0.003092783,0.097935654,-0.091529824,-0.035051376,1
Language,Area8,1,0.044996217,0.0023165292,-0.054719046,0.011935774,-0.05946982,0.06623252,0.06076846,0.049597535,-0.038837593,-0.023588298,-0.14330934,0.057798106,0.021384027,0.0968912,-0.025819544,-0.077628046,0.045426264,-0.11029896,-0.06786714,0.00505943,-0.0034389899,0.039377607,0.009709085,0.10749777,0.040743932,-0.009390743,-0.094538,0.04706418,-0.037489045,-0.049997974,0.0072297845,-0.06600031,0.058220915,-0.0119716525,0.040011976,0.024084099,0.038554944,-0.12257048,0.023446925,0.049965024,0.042704467,-0.015044559,0.12329548,-0.06315953,0.04213938,0.0321982,0.024797544,0.05080342,0.11021867,-0.087624945,-0.014020138,-0.20164491,0.005564914,0.029021837,0.037103757,-0.013340637,-0.060069483,0.025523297,-0.015505459,0.11352447,-0.02931451,-0.046956845,-0.07683493,0.031628884,0.06980948,0.02530691,0.061183512,-0.066531114,-0.083680056,0.008150288,-0.051717557,-0.008260545,-0.039859746,-0.022148585,0.055153653,-0.014202831,0.011406624,-0.051353082,-0.054557364,-0.034031253,0.023572752,-0.06968416,-0.029146615,0.0147694545,-0.09489471,0.024906833,-0.006115711,-0.121636085,-0.057772677,0.029554201,-0.14036776,0.13029133,0.0036329478,-0.05715759,0.0887072,-0.02914501,0.00022994608,0.06625735,-0.06513882,-0.021791153,1
Language,Area8,1,0.04388696,0.00018874193,-0.0573208,0.014614972,-0.061806064,0.07220163,0.063073754,0.05016834,-0.03582748,-0.026549594,-0.14827217,0.05485562,0.021761304,0.10230938,-0.027468966,-0.075558834,0.052921064,-0.11257984,-0.07220975,0.009762804,-0.007760162,0.034152787,0.009154422,0.10926235,0.037683774,-0.006872922,-0.10007592,0.047167633,-0.042841922,-0.057957057,0.0066393213,-0.06993035,0.05989209,-0.009117142,0.046334654,0.025710402,0.038697187,-0.12480218,0.023190852,0.05179467,0.050735187,-0.012069156,0.13329406,-0.063430116,0.04136764,0.035167553,0.03113157,0.046010155,0.1153831,-0.086916365,-0.015254681,-0.20542993,0.007995539,0.023873698,0.036482416,-0.011425427,-0.05897885,0.028291315,-0.01511739,0.11490637,-0.028196346,-0.043538272,-0.08294477,0.03691733,0.06905241,0.021002552,0.062436678,-0.0698401,-0.0855884,0.010581607,-0.053202737,-0.0052699023,-0.04316085,-0.025573727,0.057691343,-0.017984685,0.007885517,-0.051983714,-0.050512213,-0.033321213,0.023373766,-0.072195895,-0.0278345,0.015875572,-0.09791727,0.025016326,-0.010747118,-0.12623152,-0.059509043,0.027029822,-0.14414588,0.13324575,0.010073252,-0.06099512,0.087782376,-0.030958304,-0.0019539555,0.07035124,-0.06724527,-0.019560577,1
Language,Area8,2,0.045536652,0.0007825471,-0.052551333,0.013888323,-0.053480785,0.063987195,0.058976874,0.048128095,-0.032625105,-0.024326317,-0.13979067,0.05514312,0.020899216,0.09569626,-0.023605637,-0.07334575,0.046234205,-0.10214828,-0.069609486,0.0029062503,-0.0059324647,0.037046276,0.009483218,0.107401185,0.0357484,-0.010132674,-0.095678575,0.042963784,-0.035821233,-0.04831782,0.006260031,-0.06828018,0.054154992,-0.011106182,0.03916052,0.023982964,0.03318958,-0.1203711,0.026230423,0.04845939,0.050861225,-0.015432863,0.11802704,-0.06344454,0.04362069,0.030377775,0.028934337,0.045233015,0.110127605,-0.08205453,-0.015749943,-0.192369,0.007627683,0.023618866,0.03588576,-0.0092488555,-0.054333314,0.024992935,-0.010305654,0.108448625,-0.02782313,-0.040416427,-0.07368689,0.03323666,0.063481264,0.02377037,0.058521375,-0.063108675,-0.07809252,0.008212615,-0.05451999,-0.000507954,-0.038565177,-0.023501929,0.049030565,-0.015759937,0.008949323,-0.045805406,-0.04841974,-0.029940648,0.022641134,-0.06592157,-0.024587875,0.017922573,-0.09326705,0.023387298,-0.004710372,-0.117196545,-0.058503952,0.023679554,-0.13508336,0.1237773,0.00496726,-0.058404513,0.08324088,-0.030463185,-0.0035180582,0.06616483,-0.06146528,-0.021640334,1
Language,Area8,2,0.03781724,-0.00067123404,-0.046967518,0.0140299685,-0.050828014,0.060066674,0.052159365,0.041529693,-0.02891592,-0.022758972,-0.12751189,0.04903223,0.019344056,0.08511092,-0.019785754,-0.06865771,0.042932715,-0.093795344,-0.060373273,0.0043650474,-0.0032611394,0.034302123,0.009819995,0.09319146,0.032903887,-0.008426051,-0.0829538,0.03722568,-0.033527292,-0.043001957,0.006218505,-0.059303056,0.04931174,-0.008981644,0.035879657,0.018834502,0.033383146,-0.10472011,0.021305328,0.043140586,0.03945798,-0.011629145,0.108768955,-0.05106706,0.03403815,0.029863594,0.023830028,0.042837735,0.09922231,-0.07153563,-0.013903675,-0.17492633,0.005589366,0.021561319,0.033879865,-0.011654335,-0.051096115,0.022147374,-0.009665662,0.09466807,-0.02642728,-0.036923613,-0.06678335,0.028119048,0.06031781,0.018923108,0.051993236,-0.05901549,-0.071043335,0.0044024237,-0.046987176,-0.0042099776,-0.03289162,-0.017628573,0.04350964,-0.012375459,0.0065832147,-0.041778874,-0.04662053,-0.027671678,0.021549378,-0.06024091,-0.018763313,0.015879462,-0.08239128,0.022292422,-0.005733679,-0.10495041,-0.05078834,0.025937067,-0.11920608,0.108087994,0.0053465823,-0.050357435,0.07399306,-0.02884019,-0.0012443797,0.059014812,-0.058356598,-0.015966794,1
Language,Area8,2,0.064001426,0.003439968,-0.07532966,0.016906532,-0.077080436,0.09516991,0.08697256,0.06684286,-0.04717501,-0.03419407,-0.19685894,0.080786474,0.032062616,0.1345961,-0.033691924,-0.104225956,0.06478026,-0.1484441,-0.09804206,0.008982502,-0.001710849,0.052856743,0.012471548,0.14743759,0.049789567,-0.014496511,-0.13261335,0.061699808,-0.053884324,-0.06904361,0.012748843,-0.09817557,0.0790313,-0.020430693,0.05675588,0.03391552,0.054459374,-0.1672727,0.0338081,0.0700363,0.06395368,-0.016102357,0.17260328,-0.08392994,0.055083647,0.047183212,0.03624662,0.06623954,0.15344447,-0.11926741,-0.020224515,-0.27543333,0.01283321,0.03545091,0.056228973,-0.012910147,-0.076898076,0.037723273,-0.020469602,0.15516712,-0.03864856,-0.058768366,-0.10487248,0.043793816,0.09411074,0.030727008,0.085471734,-0.09154807,-0.115148015,0.011994917,-0.071643524,-0.0028233947,-0.051432412,-0.033418052,0.0715327,-0.02244569,0.014687448,-0.06779842,-0.072145,-0.04241999,0.036005016,-0.09466521,-0.035847504,0.025182962,-0.13176827,0.03462333,-0.009688366,-0.16516253,-0.08131668,0.038170226,-0.19079314,0.17376879,0.0051043755,-0.0790736,0.11922666,-0.04467448,-0.0056826654,0.094989024,-0.086642504,-0.03248665,1
Language,Area8,2,0.07694129,0.0019682804,-0.095906265,0.020175384,-0.098496065,0.11955227,0.10812845,0.08352117,-0.061853793,-0.043793682,-0.2448066,0.09854518,0.038955245,0.16864386,-0.04044934,-0.12930214,0.080426194,-0.18510894,-0.11890351,0.0107961595,-0.0031977985,0.066450305,0.01752526,0.18417582,0.064355224,-0.016223514,-0.16398707,0.074584894,-0.06647071,-0.08430972,0.012628957,-0.12158792,0.09914737,-0.01993322,0.07059176,0.039092325,0.06468478,-0.21013562,0.039055116,0.086168125,0.0803323,-0.024192186,0.21352407,-0.10785696,0.070142604,0.054548953,0.046173126,0.085380904,0.19439757,-0.14753608,-0.02871063,-0.34332046,0.014366481,0.044264026,0.06605776,-0.018863179,-0.09632818,0.04890703,-0.02157846,0.19253938,-0.053173393,-0.07431469,-0.13276562,0.057373647,0.113107264,0.037632287,0.10808113,-0.1142169,-0.14181922,0.013475549,-0.09106302,-0.0067629255,-0.068266906,-0.03912088,0.09016471,-0.024122853,0.014255338,-0.08452108,-0.08896523,-0.053882066,0.04312732,-0.120235704,-0.048000243,0.031483386,-0.1634453,0.04216639,-0.01141778,-0.20833969,-0.099881165,0.043473553,-0.23997046,0.21952501,0.007039479,-0.10337466,0.14735202,-0.052643634,-0.003743239,0.115853146,-0.10726875,-0.0386182,1
Language,Area8,2,0.05282106,-0.0012539761,-0.07067988,0.015973385,-0.072443984,0.08645408,0.07614265,0.061430532,-0.046326,-0.03130411,-0.17376167,0.071166,0.026701907,0.123682015,-0.030470379,-0.09033043,0.05677404,-0.13551441,-0.08626482,0.0070819003,-0.0017197182,0.04744916,0.011995814,0.13374382,0.04560644,-0.010241089,-0.12027538,0.053276982,-0.0457582,-0.06336953,0.006737399,-0.0871593,0.068928406,-0.014618326,0.051459905,0.028827233,0.047380205,-0.15047196,0.028097387,0.06256365,0.05853068,-0.016359793,0.15301695,-0.07705284,0.04946684,0.040502705,0.031309407,0.063499026,0.13794829,-0.105059214,-0.020622043,-0.24610716,0.012488547,0.029210152,0.047198884,-0.016054465,-0.068035915,0.034269996,-0.01514333,0.1376342,-0.03877051,-0.056902226,-0.095739245,0.038909208,0.08298898,0.027694741,0.07610511,-0.081761785,-0.10171981,0.008807157,-0.068434075,-0.0049426625,-0.04471046,-0.031036941,0.065612935,-0.018014915,0.009556017,-0.060067724,-0.062947415,-0.039035354,0.030156374,-0.08517545,-0.036573354,0.022973996,-0.11925547,0.029470624,-0.0069253044,-0.14983219,-0.074006625,0.03340506,-0.17254846,0.15408613,0.0056728716,-0.07515368,0.10636453,-0.03870913,-0.0022141996,0.08154772,-0.07808676,-0.02845303,1
Language,Area8,2,0.041215833,-0.000968681,-0.051075786,0.010496008,-0.05197176,0.062888086,0.056248277,0.041511912,-0.03179033,-0.021065908,-0.12193621,0.052848544,0.019027606,0.087817706,-0.021321736,-0.064759016,0.043888282,-0.09711248,-0.06240877,0.0072399187,-0.0026423791,0.031590145,0.007518855,0.09545091,0.033709757,-0.0068505188,-0.08538312,0.03633294,-0.03412255,-0.042467646,0.0042179953,-0.068426594,0.053687524,-0.01112609,0.036207817,0.020129248,0.03222856,-0.10859884,0.020451684,0.044361513,0.039431468,-0.009612104,0.11036565,-0.054189004,0.035941213,0.027447138,0.022069734,0.043093722,0.10205291,-0.074758515,-0.014689931,-0.17382772,0.0061909645,0.02086036,0.03871573,-0.009769098,-0.050862666,0.026861744,-0.009794383,0.10134336,-0.026969975,-0.0408434,-0.0669999,0.031383872,0.058592193,0.020098569,0.056564044,-0.05669064,-0.07648075,0.008462593,-0.04555639,-0.00020749522,-0.03210189,-0.021001989,0.04939395,-0.012809631,0.0057283244,-0.042805396,-0.046740636,-0.028795758,0.020909771,-0.062072515,-0.024020426,0.015421949,-0.08243377,0.019814178,-0.0038120176,-0.107371084,-0.05164973,0.025532365,-0.12030762,0.11312816,0.0051999744,-0.05334097,0.0753899,-0.026809765,-0.003906591,0.06154141,-0.056204855,-0.016180186,1
Language,Area8,2,0.058001626,-0.0012922194,-0.06985598,0.012775027,-0.07280307,0.08766648,0.08009958,0.061985552,-0.04772235,-0.030208454,-0.1832121,0.076025225,0.027328327,0.12553121,-0.033744294,-0.09521148,0.056399513,-0.14096797,-0.0895994,0.0073562786,-0.00026565124,0.049485516,0.011232155,0.13455957,0.04543072,-0.0119358925,-0.12040859,0.060307905,-0.05090211,-0.06315282,0.011215151,-0.08765175,0.077826284,-0.016679054,0.053243723,0.033319898,0.046841558,-0.15595491,0.031032944,0.06535539,0.058607608,-0.01620864,0.16108005,-0.079383284,0.052888874,0.043501925,0.031092143,0.06379307,0.143761,-0.113324635,-0.01975633,-0.25813028,0.009888232,0.03316726,0.051361207,-0.013899733,-0.07404679,0.040838104,-0.019745244,0.14142887,-0.039405107,-0.05486335,-0.09904504,0.04188007,0.0826241,0.029406054,0.08187982,-0.08545234,-0.105566286,0.0127898,-0.06544177,-0.0029568274,-0.051346477,-0.030400187,0.067757845,-0.019429343,0.014530887,-0.061473545,-0.06726656,-0.038527746,0.031046987,-0.090041466,-0.032718573,0.025657615,-0.12179794,0.030440992,-0.0074522593,-0.1557961,-0.07589376,0.036369726,-0.1791995,0.16250004,0.00672966,-0.07547262,0.10907793,-0.040421385,-0.004939904,0.08812914,-0.07804817,-0.025864894,1
Language,Area8,2,0.053992666,-0.00046364087,-0.06610687,0.013779501,-0.06651864,0.07906644,0.07825141,0.056006417,-0.040530805,-0.027072536,-0.16804557,0.06372042,0.026529247,0.1138473,-0.030232185,-0.08740937,0.054097533,-0.12605509,-0.08215121,0.0047879396,-0.0033353253,0.044551197,0.009109836,0.12553258,0.044146936,-0.013206083,-0.11382554,0.05047063,-0.04369223,-0.057395004,0.009066377,-0.08629144,0.06613201,-0.014724571,0.047641337,0.025243796,0.046964023,-0.14545734,0.029620621,0.058757283,0.056996364,-0.013763623,0.14397639,-0.07404504,0.048354242,0.038265534,0.02956186,0.056393564,0.13186015,-0.10061027,-0.019129183,-0.23013483,0.013030199,0.032131642,0.044229414,-0.012826598,-0.064693786,0.033281665,-0.015394102,0.13134216,-0.031737365,-0.053017564,-0.09179876,0.039457507,0.07871885,0.02773972,0.07306191,-0.07689643,-0.09784416,0.0106652565,-0.063784406,-0.0051118326,-0.042435165,-0.029548334,0.05749654,-0.017769648,0.011283183,-0.05612841,-0.060354803,-0.03597187,0.032142125,-0.08257721,-0.028799439,0.020283284,-0.111800686,0.03125896,-0.0046633575,-0.14169587,-0.06775698,0.0300336,-0.16215563,0.14707515,0.0063433503,-0.06787688,0.10020816,-0.036214877,-0.0028562464,0.08120981,-0.07590831,-0.025016973,1
Language,Area8,2,0.056360982,-0.00032179765,-0.06735512,0.014540705,-0.068508945,0.07936971,0.074177645,0.058601607,-0.0420582,-0.030494517,-0.17404862,0.07103552,0.024450406,0.11761625,-0.030007506,-0.09032427,0.05657521,-0.13167742,-0.082613364,0.005880887,-0.004203023,0.04881562,0.00959587,0.12925138,0.043759055,-0.011922432,-0.119978964,0.0559853,-0.04829634,-0.05989766,0.010901412,-0.08345066,0.068320945,-0.016157115,0.050510228,0.031382315,0.04583967,-0.15057251,0.027961168,0.058618773,0.05993574,-0.016823925,0.14768377,-0.07772024,0.049768396,0.04014663,0.034082256,0.061141502,0.13455136,-0.102314115,-0.01869668,-0.239979,0.0109471325,0.029834365,0.048551355,-0.0146912085,-0.06645653,0.030481022,-0.018795097,0.130754,-0.033998325,-0.051512234,-0.09257561,0.036956206,0.081520304,0.026960328,0.07435883,-0.08051707,-0.10293522,0.012073397,-0.065002,-5.6898873e-05,-0.044401266,-0.027978908,0.06351109,-0.016129877,0.007981828,-0.056537937,-0.061785825,-0.037157964,0.028965253,-0.080508634,-0.032578636,0.020057384,-0.11626513,0.026071984,-0.009083648,-0.1479216,-0.07294075,0.03415185,-0.16896126,0.15128817,0.0070118033,-0.07304437,0.105725765,-0.03347477,-0.002749921,0.07935701,-0.077293016,-0.030526647,1
Language,Area8,2,0.045061916,0.0004055838,-0.051559042,0.009763095,-0.053810727,0.062982254,0.058408726,0.045545716,-0.03360014,-0.022511333,-0.1363698,0.052400064,0.026712665,0.091812335,-0.021482686,-0.06959871,0.04406011,-0.10272554,-0.062109593,0.0059675486,-0.0069277436,0.039049335,0.0089103915,0.10045313,0.033564076,-0.011322595,-0.08770615,0.04268898,-0.036304142,-0.0487686,0.0072607733,-0.059914384,0.056469876,-0.012430373,0.034677364,0.018844038,0.041865315,-0.11569101,0.024505908,0.045159,0.042465646,-0.011916306,0.113884486,-0.05614494,0.034911692,0.029749276,0.025964653,0.045108795,0.104470074,-0.07789256,-0.011088719,-0.18654376,0.009704955,0.023633735,0.037286233,-0.008845142,-0.054339707,0.0243653,-0.009540051,0.09915424,-0.030968314,-0.04004405,-0.06869014,0.03494051,0.062622674,0.021640182,0.057276726,-0.056367595,-0.0751544,0.00724842,-0.050552458,-0.0041299355,-0.034818593,-0.020833129,0.046244513,-0.009797766,0.0064446977,-0.046294075,-0.051318873,-0.027521437,0.023002833,-0.06623235,-0.025790175,0.018051738,-0.08900113,0.024082303,-0.0063914205,-0.11127921,-0.05631435,0.025367513,-0.1301622,0.120702446,0.0058312826,-0.05352278,0.08035796,-0.026663959,0.002383449,0.061795738,-0.06157686,-0.022770325,1
